molecule_chembl_id,canonical_smiles,bioactivity_classification,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4076124,CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,active,470.4680000000002,7.414800000000006,2.0,4.0,9.698970004336019
CHEMBL3581693,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,active,446.9090000000001,6.822300000000004,2.0,2.0,9.301029995663981
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,active,606.7820000000003,8.682600000000003,2.0,3.0,8.920818753952375
CHEMBL4076124,CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,active,470.4680000000002,7.414800000000006,2.0,4.0,8.050609993355087
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,active,606.7820000000003,8.682600000000003,2.0,3.0,8.42021640338319
CHEMBL489,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,active,387.523,5.701700000000005,1.0,3.0,7.991399828238082
CHEMBL2181928,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,inactive,325.36800000000005,2.3789000000000007,1.0,5.0,5.0
CHEMBL4072756,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)c1,inactive,487.4530000000001,5.360300000000003,1.0,5.0,5.0
CHEMBL1370,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,inactive,430.5410000000002,2.7168000000000014,2.0,6.0,5.0
CHEMBL1473,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,inactive,500.57900000000024,4.430000000000004,1.0,6.0,5.0
CHEMBL3666805,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCS(=O)(=O)C3)c2)c1)c1ccc2c(c1)OCCO2,inactive,654.6920000000001,3.9936000000000034,2.0,9.0,5.0
CHEMBL3666813,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)NCc3cccnc3)c2)c1)c1ccc2c(c1)OCCO2,inactive,627.6480000000001,5.401700000000004,2.0,8.0,5.0
CHEMBL3666814,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)NCc3cccnc3)c2)c1)c1ccc2c(c1)OCOC2,inactive,627.6480000000001,5.497000000000005,2.0,8.0,5.0
CHEMBL3666807,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,inactive,606.6260000000002,4.595400000000003,2.0,8.0,5.0
CHEMBL1676,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,intermediate,538.5840000000003,4.9268000000000045,1.0,7.0,5.301029995663981
CHEMBL4082196,Cc1cc(O)ccc1-c1c(C)c2ccc(O)cc2oc1=O,active,282.295,3.4880400000000025,2.0,4.0,6.950781977329818
CHEMBL4076313,Cc1c(-c2ccc(O)cc2Cl)c(=O)oc2cc(O)ccc12,intermediate,302.71299999999997,3.833020000000001,2.0,4.0,5.907279355315901
CHEMBL4077815,CCc1c(-c2ccc(O)cc2F)c(=O)oc2cc(O)ccc12,active,300.28499999999997,3.572700000000002,2.0,4.0,7.920818753952375
CHEMBL4074046,O=c1oc2cc(O)ccc2c(-c2ccc(O)c(F)c2)c1-c1ccc(O)c(F)c1,active,382.31800000000004,4.522000000000004,3.0,5.0,6.6595558851598815
CHEMBL2413896,O=c1oc2cc(O)ccc2c(-c2ccc(O)cc2)c1-c1ccc(O)cc1,active,346.338,4.243800000000001,3.0,5.0,6.653647025549361
CHEMBL4094003,Cl.c1ccc(-c2c3ccccc3nc3cc4ccccc4cc23)cc1,active,341.84100000000007,6.630000000000005,0.0,1.0,6.0385789059335515
CHEMBL4066690,Cl.FC(F)(F)c1ccc2cc3nc4ccccc4c(-c4ccccc4)c3cc2c1,intermediate,409.8380000000002,7.648800000000005,0.0,1.0,5.454692883534176
CHEMBL4087989,Cl.Oc1ccc2cc3nc4ccccc4c(-c4ccccc4)c3cc2c1,active,357.8400000000001,6.335600000000004,1.0,2.0,6.772113295386326
CHEMBL4071506,Cl.FC(F)(F)c1cccc2c(-c3ccccc3)c3cc4ccccc4cc3nc12,intermediate,409.8380000000002,7.648800000000004,0.0,1.0,5.576754126063192
CHEMBL4092300,Cl.Oc1cccc2c(-c3ccccc3)c3cc4ccccc4cc3nc12,intermediate,357.8400000000001,6.335600000000004,1.0,2.0,5.96537154337468
CHEMBL4105062,Cl.Clc1ccc2c(-c3ccccc3)c3cc4ccccc4cc3nc2c1,intermediate,376.2860000000001,7.283400000000004,0.0,1.0,5.781464494783472
CHEMBL4088694,Cl.Oc1ccc2c(-c3ccccc3)c3cc4ccccc4cc3nc2c1,active,357.8400000000001,6.335600000000004,1.0,2.0,6.531652669587842
CHEMBL4071813,Cl.Clc1c2ccccc2cc2c(-c3ccccc3)c3ccccc3nc12,intermediate,376.2860000000001,7.283400000000005,0.0,1.0,5.774432286560529
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,9.086186147616283
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,active,371.524,5.9961000000000055,0.0,2.0,6.645891560852599
CHEMBL4094003,Cl.c1ccc(-c2c3ccccc3nc3cc4ccccc4cc23)cc1,intermediate,341.84100000000007,6.630000000000005,0.0,1.0,5.027334407733889
CHEMBL4066690,Cl.FC(F)(F)c1ccc2cc3nc4ccccc4c(-c4ccccc4)c3cc2c1,intermediate,409.8380000000002,7.648800000000005,0.0,1.0,5.272458742971444
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,active,371.524,5.9961000000000055,0.0,2.0,6.467245621007502
CHEMBL4174856,CN1CC[C@@H](N2C(=O)S/C(=C\c3ccc4c(cnn4Cc4ccc(Cl)cc4C(F)(F)F)c3)C2=O)[C@H](F)C1,inactive,552.9810000000001,5.8353000000000055,0.0,6.0,5.0
CHEMBL2137046,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,active,387.523,5.701700000000005,1.0,3.0,8.201349354554731
CHEMBL1193539,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(Cl)cc2)sc2cc(O)ccc12,active,492.0400000000001,7.023000000000006,1.0,5.0,10.337242168318426
CHEMBL42707,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cccc(O)c12,active,473.5940000000001,6.075200000000007,2.0,6.0,11.698970004336019
CHEMBL4171598,Oc1ccc2c(c1)C(c1ccc(OCCN3CCCCC3)cc1)c1c(sc3cc(O)ccc13)C2,active,471.6220000000002,6.261600000000006,2.0,5.0,9.045757490560675
CHEMBL4171598,Oc1ccc2c(c1)C(c1ccc(OCCN3CCCCC3)cc1)c1c(sc3cc(O)ccc13)C2,active,471.6220000000002,6.261600000000006,2.0,5.0,7.275724130399211
CHEMBL4163058,CN(C)CCOc1ccc(Nc2c(-c3ccc(O)cc3)c(=O)oc3cc(O)ccc23)cc1,intermediate,432.47600000000017,4.555200000000004,3.0,7.0,5.085656842880559
CHEMBL4170974,CCN(CC)CCOc1ccc(Nc2c(-c3ccc(O)cc3)c(=O)oc3cc(O)ccc23)cc1,intermediate,460.5300000000002,5.335400000000006,3.0,7.0,5.224025668870631
CHEMBL4159678,O=c1oc2cc(O)ccc2c(Nc2ccc(OCCN3CCCC3)cc2)c1-c1ccc(O)cc1,intermediate,458.51400000000024,5.089400000000005,3.0,7.0,5.191789027075778
CHEMBL4167595,O=c1oc2cc(O)ccc2c(Nc2ccc(OCCN3CCCCC3)cc2)c1-c1ccc(O)cc1,intermediate,472.5410000000003,5.479500000000005,3.0,7.0,5.4179366370882915
CHEMBL4165015,CN(C)CCOc1ccc(Nc2c(-c3ccc(F)cc3)c(=O)oc3ccccc23)cc1,inactive,418.46800000000013,5.283100000000004,1.0,5.0,5.0
CHEMBL4172909,CCN(CC)CCOc1ccc(Nc2c(-c3ccc(F)cc3)c(=O)oc3ccccc23)cc1,inactive,446.52200000000016,6.063300000000005,1.0,5.0,5.0
CHEMBL4172275,O=c1oc2ccccc2c(Nc2ccc(OCCN3CCCC3)cc2)c1-c1ccc(F)cc1,inactive,444.5060000000002,5.817300000000005,1.0,5.0,5.0
CHEMBL4161973,O=c1oc2ccccc2c(Nc2ccc(OCCN3CCCCC3)cc2)c1-c1ccc(F)cc1,intermediate,458.53300000000024,6.207400000000005,1.0,5.0,5.108462542327436
CHEMBL4176319,COc1ccc2c(Nc3ccc(OCCN(C)C)cc3)c(-c3ccc(F)cc3)c(=O)oc2c1,inactive,448.49400000000014,5.291700000000005,1.0,6.0,5.0
CHEMBL4168461,CCN(CC)CCOc1ccc(Nc2c(-c3ccc(F)cc3)c(=O)oc3cc(OC)ccc23)cc1,inactive,476.54800000000023,6.071900000000006,1.0,6.0,5.0
CHEMBL4172935,COc1ccc2c(Nc3ccc(OCCN4CCCC4)cc3)c(-c3ccc(F)cc3)c(=O)oc2c1,inactive,474.5320000000002,5.825900000000006,1.0,6.0,5.0
CHEMBL4165041,COc1ccc2c(Nc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)c(=O)oc2c1,intermediate,488.55900000000025,6.216000000000006,1.0,6.0,5.099086932262331
CHEMBL4166530,CN(C)CCOc1ccc(Nc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1,intermediate,434.46700000000016,4.988700000000004,2.0,6.0,5.1791420105603
CHEMBL4161624,CCN(CC)CCOc1ccc(Nc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1,intermediate,462.5210000000002,5.768900000000006,2.0,6.0,5.359518563029578
CHEMBL4166121,O=c1oc2cc(O)ccc2c(Nc2ccc(OCCN3CCCC3)cc2)c1-c1ccc(F)cc1,intermediate,460.5050000000002,5.522900000000004,2.0,6.0,5.343901797987168
CHEMBL4176748,O=c1oc2cc(O)ccc2c(Nc2ccc(OCCN3CCCCC3)cc2)c1-c1ccc(F)cc1,intermediate,474.53200000000027,5.913000000000005,2.0,6.0,5.413412695328245
CHEMBL4069985,COc1ccc(-c2c(Nc3ccc(OCCN4CCCCC4)cc3)c3ccc(O)cc3oc2=O)cc1,intermediate,486.56800000000027,5.782500000000006,2.0,7.0,5.1778319206319825
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,intermediate,371.524,5.9961000000000055,0.0,2.0,5.573488738635425
CHEMBL4169469,COc1ccc(-c2c(Oc3ccc(OCCN(C)C)cc3)c3ccc(OC)cc3oc2=O)cc1,inactive,461.5140000000002,5.209900000000005,0.0,7.0,5.0
CHEMBL4177323,CCN(CC)CCOc1ccc(Oc2c(-c3ccc(OC)cc3)c(=O)oc3cc(OC)ccc23)cc1,inactive,489.56800000000027,5.990100000000006,0.0,7.0,5.0
CHEMBL4172860,COc1ccc(-c2c(Oc3ccc(OCCN4CCCC4)cc3)c3ccc(OC)cc3oc2=O)cc1,inactive,487.55200000000025,5.744100000000006,0.0,7.0,5.0
CHEMBL4162192,COc1ccc(-c2c(Oc3ccc(OCCN4CCCCC4)cc3)c3ccc(OC)cc3oc2=O)cc1,intermediate,501.5790000000003,6.134200000000006,0.0,7.0,5.025949097207122
CHEMBL4176232,COc1ccc2c(Oc3ccc(OCCN(C)C)cc3)c(-c3ccc(F)cc3)c(=O)oc2c1,intermediate,449.4780000000001,5.340400000000005,0.0,6.0,5.047691990337874
CHEMBL4165623,CCN(CC)CCOc1ccc(Oc2c(-c3ccc(F)cc3)c(=O)oc3cc(OC)ccc23)cc1,inactive,477.5320000000002,6.120600000000006,0.0,6.0,5.0
CHEMBL4161129,COc1ccc2c(Oc3ccc(OCCN4CCCC4)cc3)c(-c3ccc(F)cc3)c(=O)oc2c1,inactive,475.5160000000002,5.874600000000005,0.0,6.0,5.0
CHEMBL4169054,COc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)c(=O)oc2c1,intermediate,489.54300000000023,6.264700000000006,0.0,6.0,5.16304326294045
CHEMBL4166688,CN(C)CCOc1ccc(Oc2c(-c3ccc(O)cc3)c(=O)oc3cc(O)ccc23)cc1,intermediate,433.46000000000015,4.603900000000005,2.0,7.0,5.074172425375258
CHEMBL4177322,CCN(CC)CCOc1ccc(Oc2c(-c3ccc(O)cc3)c(=O)oc3cc(O)ccc23)cc1,inactive,461.5140000000002,5.384100000000006,2.0,7.0,5.0
CHEMBL4170100,O=c1oc2cc(O)ccc2c(Oc2ccc(OCCN3CCCC3)cc2)c1-c1ccc(O)cc1,intermediate,459.4980000000003,5.138100000000005,2.0,7.0,5.164943898279883
CHEMBL4162191,O=c1oc2cc(O)ccc2c(Oc2ccc(OCCN3CCCCC3)cc2)c1-c1ccc(O)cc1,intermediate,473.5250000000003,5.528200000000005,2.0,7.0,5.581698708680254
CHEMBL4173553,CN(C)CCOc1ccc(Oc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1,intermediate,435.45100000000014,5.037400000000005,1.0,6.0,5.191789027075778
CHEMBL4165622,CCN(CC)CCOc1ccc(Oc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1,intermediate,463.50500000000017,5.817600000000006,1.0,6.0,5.449771646944906
CHEMBL4176917,O=c1oc2cc(O)ccc2c(Oc2ccc(OCCN3CCCC3)cc2)c1-c1ccc(F)cc1,intermediate,461.48900000000026,5.5716000000000045,1.0,6.0,5.369572124974976
CHEMBL4169053,O=c1oc2cc(O)ccc2c(Oc2ccc(OCCN3CCCCC3)cc2)c1-c1ccc(F)cc1,intermediate,475.5160000000003,5.961700000000005,1.0,6.0,5.6595558851598815
CHEMBL4165845,Oc1ccc2c(c1)CCCC(C1CCC(O)CC1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,active,479.6360000000003,5.894200000000006,2.0,4.0,9.698970004336019
CHEMBL4170904,Cc1nc2ccc(C3=C(c4ccc(O[C@H]5CCN(CCCF)C5)cc4)c4ccc(O)cc4CCC3)cc2o1,active,512.6250000000003,6.949920000000007,1.0,5.0,9.522878745280337
CHEMBL4160292,Oc1ccc2c(c1F)CCCC(c1ccc(OC(F)F)cc1F)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,active,559.5750000000003,7.3799000000000055,1.0,4.0,9.698970004336019
CHEMBL4169457,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)cc1F,active,505.60500000000025,6.648000000000007,1.0,4.0,9.522878745280337
CHEMBL4177307,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(C)c1,active,501.6420000000003,6.817320000000008,1.0,4.0,9.698970004336019
CHEMBL4172852,CN1CC=C(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)CC1,active,476.6360000000003,5.605000000000007,1.0,4.0,7.42021640338319
CHEMBL4162177,Oc1cccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c1,active,473.58800000000025,6.205900000000006,2.0,4.0,9.154901959985743
CHEMBL4165845,Oc1ccc2c(c1)CCCC(C1CCC(O)CC1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,active,479.6360000000003,5.894200000000006,2.0,4.0,7.5376020021010435
CHEMBL4170904,Cc1nc2ccc(C3=C(c4ccc(O[C@H]5CCN(CCCF)C5)cc4)c4ccc(O)cc4CCC3)cc2o1,active,512.6250000000003,6.949920000000007,1.0,5.0,7.958607314841775
CHEMBL4160292,Oc1ccc2c(c1F)CCCC(c1ccc(OC(F)F)cc1F)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,active,559.5750000000003,7.3799000000000055,1.0,4.0,7.568636235841013
CHEMBL4169457,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)cc1F,active,505.60500000000025,6.648000000000007,1.0,4.0,7.173925197299173
CHEMBL4177307,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(C)c1,active,501.6420000000003,6.817320000000008,1.0,4.0,7.920818753952375
CHEMBL4172852,CN1CC=C(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)CC1,active,476.6360000000003,5.605000000000007,1.0,4.0,6.137868620686962
CHEMBL4162177,Oc1cccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c1,active,473.58800000000025,6.205900000000006,2.0,4.0,8.522878745280337
CHEMBL4165845,Oc1ccc2c(c1)CCCC(C1CCC(O)CC1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,active,479.6360000000003,5.894200000000006,2.0,4.0,7.301029995663981
CHEMBL4170904,Cc1nc2ccc(C3=C(c4ccc(O[C@H]5CCN(CCCF)C5)cc4)c4ccc(O)cc4CCC3)cc2o1,active,512.6250000000003,6.949920000000007,1.0,5.0,7.7447274948966935
CHEMBL4160292,Oc1ccc2c(c1F)CCCC(c1ccc(OC(F)F)cc1F)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,active,559.5750000000003,7.3799000000000055,1.0,4.0,7.327902142064283
CHEMBL4169457,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)cc1F,active,505.60500000000025,6.648000000000007,1.0,4.0,6.920818753952375
CHEMBL4177307,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(C)c1,active,501.6420000000003,6.817320000000008,1.0,4.0,7.795880017344075
CHEMBL4172852,CN1CC=C(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)CC1,active,476.6360000000003,5.605000000000007,1.0,4.0,6.028260409112222
CHEMBL4162177,Oc1cccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c1,active,473.58800000000025,6.205900000000006,2.0,4.0,8.397940008672037
CHEMBL4165845,Oc1ccc2c(c1)CCCC(C1CCC(O)CC1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,active,479.6360000000003,5.894200000000006,2.0,4.0,8.698970004336019
CHEMBL4170904,Cc1nc2ccc(C3=C(c4ccc(O[C@H]5CCN(CCCF)C5)cc4)c4ccc(O)cc4CCC3)cc2o1,active,512.6250000000003,6.949920000000007,1.0,5.0,9.0
CHEMBL4160292,Oc1ccc2c(c1F)CCCC(c1ccc(OC(F)F)cc1F)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,active,559.5750000000003,7.3799000000000055,1.0,4.0,8.698970004336019
CHEMBL4169457,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)cc1F,active,505.60500000000025,6.648000000000007,1.0,4.0,8.397940008672037
CHEMBL4177307,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(C)c1,active,501.6420000000003,6.817320000000008,1.0,4.0,9.0
CHEMBL4172852,CN1CC=C(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)CC1,active,476.6360000000003,5.605000000000007,1.0,4.0,6.546681659952962
CHEMBL4162177,Oc1cccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c1,active,473.58800000000025,6.205900000000006,2.0,4.0,8.698970004336019
CHEMBL4163053,CCCCOC(=O)c1c(F)c(F)c(O)c(F)c1F,inactive,266.18999999999994,2.9055000000000013,1.0,3.0,4.531652669587842
CHEMBL4173755,CCCCOC(=O)c1cc(Cl)c(O)c(Cl)c1,inactive,263.11999999999995,3.6559000000000026,1.0,3.0,4.257274868695302
CHEMBL4159672,CCCCOC(=O)c1cc(Br)c(O)c(Br)c1,inactive,352.022,3.874100000000002,1.0,3.0,4.404503778174426
CHEMBL4170305,CCCCOC(=O)c1ccc(O)c(Br)c1,intermediate,273.126,3.111600000000002,1.0,3.0,5.085656842880559
CHEMBL4174801,CCCCOC(=O)c1cc(I)c(O)c(I)c1,inactive,446.022,3.558300000000002,1.0,3.0,4.460923901207224
CHEMBL4166909,CCCCOC(=O)c1ccc(O)c(I)c1,intermediate,320.126,2.9537000000000013,1.0,3.0,5.09799710864927
CHEMBL4171348,CCCCOC(=O)c1cc(C)c(O)c(C)c1,inactive,222.28399999999996,2.9659400000000016,1.0,3.0,4.488116639021126
CHEMBL4163451,CCCCOC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,inactive,306.446,4.944100000000005,1.0,3.0,3.6989700043360187
CHEMBL494005,CCCCOC(=O)c1cc(O)c(O)c(O)c1,intermediate,226.22799999999998,1.7603000000000002,3.0,5.0,5.047207556955908
CHEMBL4160086,CCCCOC(=O)c1cc(OC)c(O)c(OC)c1,inactive,254.28199999999995,2.3663,1.0,5.0,3.6989700043360187
CHEMBL4162076,CCCCOC(=O)c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,inactive,284.224,2.1654999999999998,1.0,7.0,3.6989700043360187
CHEMBL4169994,CCCCCCCCOC(=O)c1cc(I)c(O)c(I)c1,inactive,502.13000000000005,5.118700000000005,1.0,3.0,4.87942606879415
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,9.344861565188618
CHEMBL459008,CCCCOC(=O)c1ccc(O)cc1,intermediate,194.23,2.349100000000001,1.0,3.0,5.847711655616943
CHEMBL4168938,CCCCCCCCOC(=O)c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,inactive,340.33200000000005,3.725900000000003,1.0,7.0,4.218963061378868
CHEMBL277346,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,intermediate,282.336,3.320700000000003,3.0,5.0,5.058488567365597
CHEMBL4165518,CCCCCCCCOC(=O)c1cc(C)c(O)c(C)c1,inactive,278.392,4.526340000000005,1.0,3.0,4.790484985457369
CHEMBL4168979,CCCCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,active,495.79200000000037,9.004440000000002,2.0,3.0,7.346787486224656
CHEMBL4165107,CCCCCCCCCCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,active,579.9540000000003,11.345039999999987,2.0,3.0,7.698970004336019
CHEMBL4161714,CCCCCCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,active,523.8460000000003,9.784639999999998,2.0,3.0,8.309803919971486
CHEMBL4168979,CCCCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,active,495.79200000000037,9.004440000000002,2.0,3.0,8.309803919971486
CHEMBL4176843,CCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,active,467.7380000000003,8.224240000000009,2.0,3.0,8.619788758288394
CHEMBL4163000,CCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,active,439.68400000000025,7.44404000000001,2.0,3.0,7.107905397309519
CHEMBL4173705,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCCN)c(C)c1,active,355.52200000000016,5.232840000000005,2.0,3.0,7.107905397309519
CHEMBL4103516,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCCN(C)C)c(C)c1,active,383.5760000000002,5.835740000000007,1.0,3.0,6.504455662453552
CHEMBL4175592,CCCCCCCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,active,424.6690000000002,8.634640000000005,1.0,2.0,6.3979400086720375
CHEMBL4173298,CCCCCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,active,396.61500000000007,7.854440000000009,1.0,2.0,6.774690718274137
CHEMBL4165384,CCCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,active,368.56100000000004,7.074240000000008,1.0,2.0,7.060480747381382
CHEMBL4176665,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCC)c(C)c1,active,340.5070000000001,6.294040000000007,1.0,2.0,7.3979400086720375
CHEMBL2403356,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,active,312.45300000000003,5.600940000000007,2.0,2.0,8.136677139879543
CHEMBL489,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,active,387.523,5.701700000000005,1.0,3.0,8.2518119729938
CHEMBL4170073,Cc1cccc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc12,active,337.42600000000004,5.541320000000004,1.0,2.0,6.411874016396865
CHEMBL4160682,Cc1cc(C)c2nc(-c3cc4ccccc4n3Cc3ccccc3)[nH]c2c1,active,351.45300000000003,5.849740000000005,1.0,2.0,7.47977856411804
CHEMBL4168602,c1ccc(Cn2c(-c3nc4ccccc4[nH]3)cc3ccccc32)cc1,active,323.39900000000006,5.232900000000003,1.0,2.0,6.586432028726711
CHEMBL4164944,Brc1cnc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1,active,403.2830000000002,5.390400000000004,1.0,3.0,6.522256702214054
CHEMBL4169456,Brc1ccc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1,active,402.29500000000013,5.9954000000000045,1.0,2.0,7.13306318226836
CHEMBL4161120,Clc1cc2nc(-c3cc4ccccc4n3Cc3ccccc3)[nH]c2cc1Cl,active,392.2890000000001,6.539700000000004,1.0,2.0,7.1150348017992675
CHEMBL4171721,BrC1=CN2NC(c3cc4ccccc4n3Cc3ccccc3)=NC2N=C1,active,406.2870000000001,3.8607000000000022,1.0,5.0,6.268266225617267
CHEMBL4168369,Cc1cccc2[nH]c(-c3cc4ccccc4[nH]3)nc12,active,247.30100000000004,4.019620000000002,2.0,1.0,6.717400542615404
CHEMBL4170939,O=C(c1ccccc1)c1ccc2[nH]c(-c3cc4ccccc4[nH]3)nc2c1,active,337.38200000000006,4.942200000000003,2.0,2.0,7.329012396989966
CHEMBL4167567,Brc1ccc2[nH]c(-c3cc4ccccc4[nH]3)nc2c1,active,312.17,4.473700000000003,2.0,1.0,7.094960071923788
